35,2026-04-14T14:53:49.796Z,22.94,0.051,-0.144,-1.049,1.060065092
36,2026-04-14T14:53:49.797Z,22.94,0.051,-0.152,-1.045,1.057227506
37,2026-04-14T14:53:49.799Z,22.94,0.051,-0.152,-1.053,1.065135672
38,2026-04-14T14:53:49.830Z,22.94,0.051,-0.156,-1.053,1.065713845
39,2026-04-14T14:53:49.831Z,22.94,0.051,-0.156,-1.053,1.065713845
40,2026-04-14T14:53:49.937Z,22.94,0.051,-0.156,-1.053,1.065713845
41,2026-04-14T14:53:49.938Z,22.94,0.051,-0.164,-1.053,1.066914242
42,2026-04-14T14:53:49.939Z,22.94,0.051,-0.156,-1.053,1.065713845
43,2026-04-14T14:53:49.939Z,22.94,0.051,-0.164,-1.053,1.066914242
44,2026-04-14T14:53:49.940Z,22.94,0.047,-0.152,-1.053,1.064951642
45,2026-04-14T14:53:49.941Z,22.94,0.051,-0.148,-1.057,1.068528895
46,2026-04-14T14:53:49.941Z,22.94,0.051,-0.144,-1.049,1.060065092
47,2026-04-14T14:53:49.942Z,22.94,0.051,-0.148,-1.053,1.064572215
48,2026-04-14T14:53:49.942Z,22.94,0.051,-0.14,-1.057,1.067450233
49,2026-04-14T14:53:49.943Z,22.94,0.051,-0.152,-1.057,1.069090267
50,2026-04-14T14:53:50.027Z,22.94,0.055,-0.144,-1.053,1.064222721
51,2026-04-14T14:53:50.028Z,22.94,0.047,-0.152,-1.053,1.064951642
52,2026-04-14T14:53:50.048Z,22.94,0.051,-0.148,-1.053,1.064572215
53,2026-04-14T14:53:50.049Z,22.94,0.055,-0.156,-1.053,1.065912754
54,2026-04-14T14:53:50.049Z,22.94,0.051,-0.156,-1.049,1.061761744
55,2026-04-14T14:53:50.050Z,22.94,0.051,-0.152,-1.057,1.069090267
56,2026-04-14T14:53:50.050Z,22.94,0.051,-0.152,-1.057,1.069090267
57,2026-04-14T14:53:50.106Z,22.94,0.051,-0.148,-1.061,1.072485897
58,2026-04-14T14:53:50.107Z,22.94,0.051,-0.148,-1.057,1.068528895
59,2026-04-14T14:53:50.108Z,22.94,0.051,-0.148,-1.049,1.060615859
60,2026-04-14T14:53:50.108Z,22.94,0.051,-0.156,-1.057,1.069666303
61,2026-04-14T14:53:50.109Z,22.94,0.047,-0.152,-1.053,1.064951642
62,2026-04-14T14:53:50.109Z,22.94,0.055,-0.156,-1.045,1.058010397
63,2026-04-14T14:53:50.146Z,22.94,0.051,-0.156,-1.057,1.069666303
64,2026-04-14T14:53:50.147Z,22.94,0.051,-0.16,-1.049,1.062356814
65,2026-04-14T14:53:50.148Z,22.94,0.051,-0.16,-1.057,1.070256978
66,2026-04-14T14:53:50.148Z,22.94,0.051,-0.156,-1.053,1.065713845
67,2026-04-14T14:53:50.148Z,22.94,0.047,-0.152,-1.049,1.060996701
68,2026-04-14T14:53:50.149Z,22.94,0.047,-0.152,-1.057,1.068906918
69,2026-04-14T14:53:50.202Z,22.94,0.051,-0.148,-1.053,1.064572215
70,2026-04-14T14:53:50.203Z,22.94,0.055,-0.152,-1.061,1.07324275
71,2026-04-14T14:53:50.203Z,22.94,0.051,-0.152,-1.057,1.069090267
72,2026-04-14T14:53:50.204Z,22.94,0.051,-0.152,-1.053,1.065135672
73,2026-04-14T14:53:50.205Z,22.94,0.047,-0.148,-1.057,1.06834545
74,2026-04-14T14:53:50.206Z,22.94,0.055,-0.156,-1.057,1.069864477
75,2026-04-14T14:53:50.242Z,22.94,0.047,-0.156,-1.049,1.061577129
76,2026-04-14T14:53:50.267Z,22.94,0.047,-0.156,-1.049,1.061577129
77,2026-04-14T14:53:50.268Z,22.94,0.047,-0.156,-1.053,1.065529915
78,2026-04-14T14:53:50.268Z,22.94,0.051,-0.16,-1.057,1.070256978
79,2026-04-14T14:53:50.306Z,22.94,0.047,-0.152,-1.049,1.060996701
80,2026-04-14T14:53:50.306Z,22.94,0.047,-0.148,-1.057,1.06834545
81,2026-04-14T14:53:50.307Z,22.94,0.051,-0.148,-1.049,1.060615859
82,2026-04-14T14:53:50.353Z,22.94,0.055,-0.152,-1.053,1.065334689
83,2026-04-14T14:53:50.354Z,22.94,0.051,-0.152,-1.053,1.065135672
84,2026-04-14T14:53:50.355Z,22.94,0.051,-0.156,-1.057,1.069666303
85,2026-04-14T14:53:50.356Z,22.94,0.051,-0.156,-1.053,1.065713845
86,2026-04-14T14:53:50.357Z,22.94,0.047,-0.156,-1.053,1.065529915
87,2026-04-14T14:53:50.382Z,22.94,0.047,-0.16,-1.061,1.074025139
88,2026-04-14T14:53:50.383Z,22.94,0.051,-0.16,-1.057,1.070256978
89,2026-04-14T14:53:50.384Z,22.94,0.051,-0.156,-1.049,1.061761744
90,2026-04-14T14:53:50.432Z,22.94,0.051,-0.16,-1.053,1.06630671
91,2026-04-14T14:53:50.433Z,22.94,0.051,-0.152,-1.053,1.065135672
92,2026-04-14T14:53:50.433Z,22.94,0.051,-0.148,-1.057,1.068528895
93,2026-04-14T14:53:50.435Z,22.94,0.051,-0.152,-1.057,1.069090267
94,2026-04-14T14:53:50.435Z,22.94,0.055,-0.152,-1.057,1.069288549
95,2026-04-14T14:53:50.484Z,22.94,0.051,-0.148,-1.049,1.060615859
96,2026-04-14T14:53:50.485Z,22.94,0.055,-0.152,-1.053,1.065334689
97,2026-04-14T14:53:50.486Z,22.94,0.051,-0.156,-1.049,1.061761744
98,2026-04-14T14:53:50.486Z,22.94,0.051,-0.156,-1.053,1.065713845
99,2026-04-14T14:53:50.487Z,22.94,0.051,-0.16,-1.053,1.06630671
100,2026-04-14T14:53:50.528Z,22.94,0.047,-0.16,-1.053,1.066122882
101,2026-04-14T14:53:50.529Z,22.94,0.051,-0.16,-1.049,1.062356814
102,2026-04-14T14:53:50.531Z,22.94,0.047,-0.16,-1.053,1.066122882
103,2026-04-14T14:53:50.532Z,22.94,0.047,-0.152,-1.053,1.064951642
104,2026-04-14T14:53:50.597Z,22.94,0.055,-0.156,-1.049,1.061961393
105,2026-04-14T14:53:50.598Z,22.94,0.055,-0.148,-1.049,1.060815724
106,2026-04-14T14:53:50.599Z,22.94,0.055,-0.148,-1.057,1.06872728
107,2026-04-14T14:53:50.600Z,22.94,0.051,-0.144,-1.053,1.064023496
108,2026-04-14T14:53:50.600Z,22.94,0.051,-0.148,-1.053,1.064572215
109,2026-04-14T14:53:50.632Z,22.94,0.051,-0.152,-1.049,1.061181417
110,2026-04-14T14:53:50.632Z,22.94,0.047,-0.152,-1.057,1.068906918
111,2026-04-14T14:53:50.633Z,22.94,0.051,-0.156,-1.057,1.069666303
112,2026-04-14T14:53:50.634Z,22.94,0.051,-0.16,-1.053,1.06630671
113,2026-04-14T14:53:50.634Z,22.94,0.051,-0.16,-1.053,1.06630671
114,2026-04-14T14:53:50.634Z,22.94,0.055,-0.16,-1.053,1.066505509
115,2026-04-14T14:53:50.665Z,22.94,0.051,-0.156,-1.053,1.065713845
116,2026-04-14T14:53:50.666Z,22.94,0.051,-0.152,-1.045,1.057227506
117,2026-04-14T14:53:50.667Z,22.94,0.055,-0.156,-1.049,1.061961393
118,2026-04-14T14:53:50.669Z,22.94,0.055,-0.156,-1.053,1.065912754
119,2026-04-14T14:53:50.685Z,22.94,0.051,-0.156,-1.049,1.061761744
120,2026-04-14T14:53:50.686Z,22.94,0.055,-0.152,-1.053,1.065334689
121,2026-04-14T14:53:50.687Z,22.94,0.051,-0.152,-1.049,1.061181417
122,2026-04-14T14:53:50.746Z,22.94,0.055,-0.152,-1.053,1.065334689
123,2026-04-14T14:53:50.784Z,22.94,0.051,-0.152,-1.057,1.069090267
124,2026-04-14T14:53:50.784Z,22.94,0.047,-0.152,-1.057,1.068906918
125,2026-04-14T14:53:50.785Z,22.94,0.055,-0.16,-1.053,1.066505509
126,2026-04-14T14:53:50.785Z,22.94,0.047,-0.152,-1.053,1.064951642
127,2026-04-14T14:53:50.785Z,22.94,0.047,-0.156,-1.053,1.065529915
128,2026-04-14T14:53:50.815Z,22.94,0.051,-0.16,-1.053,1.06630671
129,2026-04-14T14:53:50.816Z,22.94,0.051,-0.164,-1.053,1.066914242
130,2026-04-14T14:53:50.816Z,22.94,0.055,-0.156,-1.053,1.065912754
131,2026-04-14T14:53:50.817Z,22.94,0.051,-0.152,-1.053,1.065135672
132,2026-04-14T14:53:50.817Z,22.94,0.051,-0.152,-1.049,1.061181417
133,2026-04-14T14:53:50.818Z,22.94,0.051,-0.152,-1.057,1.069090267
134,2026-04-14T14:53:50.851Z,22.94,0.051,-0.152,-1.049,1.061181417
135,2026-04-14T14:53:50.852Z,22.94,0.055,-0.152,-1.049,1.061381176
136,2026-04-14T14:53:50.853Z,22.94,0.051,-0.152,-1.049,1.061181417
137,2026-04-14T14:53:50.897Z,22.94,0.051,-0.152,-1.053,1.065135672
138,2026-04-14T14:53:50.897Z,22.94,0.055,-0.156,-1.045,1.058010397
139,2026-04-14T14:53:50.898Z,22.94,0.051,-0.156,-1.053,1.065713845
140,2026-04-14T14:53:50.898Z,22.94,0.047,-0.16,-1.053,1.066122882
141,2026-04-14T14:53:50.924Z,22.94,0.055,-0.16,-1.053,1.066505509
142,2026-04-14T14:53:50.924Z,22.94,0.047,-0.16,-1.053,1.066122882
143,2026-04-14T14:53:50.925Z,22.94,0.047,-0.152,-1.053,1.064951642
144,2026-04-14T14:53:50.925Z,22.94,0.051,-0.156,-1.057,1.069666303
145,2026-04-14T14:53:50.991Z,22.94,0.051,-0.152,-1.053,1.065135672
146,2026-04-14T14:53:50.991Z,22.94,0.051,-0.148,-1.053,1.064572215
147,2026-04-14T14:53:50.992Z,22.94,0.051,-0.156,-1.049,1.061761744
148,2026-04-14T14:53:50.992Z,22.94,0.051,-0.148,-1.053,1.064572215
149,2026-04-14T14:53:50.993Z,22.94,0.051,-0.156,-1.049,1.061761744
150,2026-04-14T14:53:51.027Z,22.94,0.051,-0.152,-1.053,1.065135672
151,2026-04-14T14:53:51.028Z,22.94,0.051,-0.156,-1.045,1.057810002
152,2026-04-14T14:53:51.028Z,22.94,0.055,-0.156,-1.049,1.061961393
153,2026-04-14T14:53:51.062Z,22.94,0.051,-0.16,-1.053,1.06630671
154,2026-04-14T14:53:51.063Z,22.94,0.051,-0.16,-1.053,1.06630671
155,2026-04-14T14:53:51.064Z,22.94,0.055,-0.156,-1.057,1.069864477
156,2026-04-14T14:53:51.105Z,22.94,0.055,-0.152,-1.053,1.065334689
157,2026-04-14T14:53:51.105Z,22.94,0.047,-0.152,-1.053,1.064951642
158,2026-04-14T14:53:51.106Z,22.94,0.058,-0.156,-1.057,1.070022897
159,2026-04-14T14:53:51.107Z,22.94,0.051,-0.148,-1.057,1.068528895
160,2026-04-14T14:53:51.150Z,22.94,0.055,-0.152,-1.057,1.069288549
161,2026-04-14T14:53:51.151Z,22.94,0.051,-0.152,-1.053,1.065135672
162,2026-04-14T14:53:51.152Z,22.94,0.051,-0.152,-1.053,1.065135672
163,2026-04-14T14:53:51.152Z,22.94,0.055,-0.152,-1.053,1.065334689
164,2026-04-14T14:53:51.201Z,22.94,0.051,-0.156,-1.049,1.061761744
165,2026-04-14T14:53:51.202Z,22.94,0.051,-0.156,-1.053,1.065713845
166,2026-04-14T14:53:51.203Z,22.94,0.051,-0.16,-1.053,1.06630671
167,2026-04-14T14:53:51.205Z,22.94,0.055,-0.152,-1.049,1.061381176
168,2026-04-14T14:53:51.206Z,22.94,0.051,-0.156,-1.049,1.061761744
169,2026-04-14T14:53:51.226Z,22.94,0.051,-0.152,-1.053,1.065135672
170,2026-04-14T14:53:51.227Z,22.94,0.047,-0.152,-1.049,1.060996701
171,2026-04-14T14:53:51.228Z,22.94,0.051,-0.148,-1.053,1.064572215
172,2026-04-14T14:53:51.268Z,22.94,0.055,-0.152,-1.045,1.057428012
173,2026-04-14T14:53:51.269Z,22.94,0.055,-0.156,-1.053,1.065912754
174,2026-04-14T14:53:51.270Z,22.94,0.055,-0.152,-1.045,1.057428012
175,2026-04-14T14:53:51.271Z,22.94,0.051,-0.152,-1.053,1.065135672
176,2026-04-14T14:53:51.271Z,22.94,0.051,-0.156,-1.057,1.069666303
177,2026-04-14T14:53:51.302Z,22.94,0.055,-0.156,-1.057,1.069864477
178,2026-04-14T14:53:51.302Z,22.94,0.051,-0.156,-1.057,1.069666303
179,2026-04-14T14:53:51.303Z,22.94,0.051,-0.156,-1.049,1.061761744
180,2026-04-14T14:53:51.344Z,22.94,0.047,-0.156,-1.057,1.069483053
181,2026-04-14T14:53:51.345Z,22.94,0.051,-0.152,-1.053,1.065135672
182,2026-04-14T14:53:51.345Z,22.94,0.051,-0.152,-1.053,1.065135672
183,2026-04-14T14:53:51.346Z,22.94,0.051,-0.156,-1.053,1.065713845
184,2026-04-14T14:53:51.379Z,22.94,0.055,-0.148,-1.049,1.060815724
185,2026-04-14T14:53:51.380Z,22.94,0.051,-0.152,-1.053,1.065135672
186,2026-04-14T14:53:51.380Z,22.94,0.051,-0.152,-1.053,1.065135672
187,2026-04-14T14:53:51.381Z,22.94,0.051,-0.152,-1.057,1.069090267
188,2026-04-14T14:53:51.382Z,22.94,0.055,-0.152,-1.053,1.065334689
189,2026-04-14T14:53:51.416Z,22.94,0.055,-0.16,-1.053,1.066505509
190,2026-04-14T14:53:51.416Z,22.94,0.051,-0.156,-1.053,1.065713845
191,2026-04-14T14:53:51.452Z,22.94,0.051,-0.156,-1.053,1.065713845
192,2026-04-14T14:53:51.453Z,22.94,0.047,-0.152,-1.053,1.064951642
193,2026-04-14T14:53:51.454Z,22.94,0.051,-0.16,-1.053,1.06630671
194,2026-04-14T14:53:51.456Z,22.94,0.051,-0.16,-1.057,1.070256978
195,2026-04-14T14:53:51.491Z,22.94,0.051,-0.156,-1.053,1.065713845
196,2026-04-14T14:53:51.492Z,22.94,0.051,-0.152,-1.057,1.069090267
197,2026-04-14T14:53:51.493Z,22.94,0.055,-0.152,-1.049,1.061381176
198,2026-04-14T14:53:51.493Z,22.94,0.055,-0.152,-1.053,1.065334689
199,2026-04-14T14:53:51.494Z,22.94,0.051,-0.152,-1.053,1.065135672
200,2026-04-14T14:53:51.528Z,22.94,0.051,-0.148,-1.053,1.064572215
201,2026-04-14T14:53:51.529Z,22.94,0.051,-0.152,-1.057,1.069090267
202,2026-04-14T14:53:51.530Z,22.94,0.051,-0.152,-1.053,1.065135672
203,2026-04-14T14:53:51.597Z,22.94,0.055,-0.152,-1.053,1.065334689
204,2026-04-14T14:53:51.598Z,22.94,0.055,-0.164,-1.049,1.063166027
205,2026-04-14T14:53:51.600Z,22.94,0.051,-0.156,-1.049,1.061761744
206,2026-04-14T14:53:51.601Z,22.94,0.047,-0.156,-1.053,1.065529915
207,2026-04-14T14:53:51.602Z,22.94,0.051,-0.156,-1.057,1.069666303
208,2026-04-14T14:53:51.628Z,22.94,0.051,-0.148,-1.049,1.060615859
209,2026-04-14T14:53:51.629Z,22.94,0.051,-0.156,-1.053,1.065713845
210,2026-04-14T14:53:51.629Z,22.94,0.047,-0.148,-1.053,1.064388087
211,2026-04-14T14:53:51.630Z,22.94,0.051,-0.152,-1.057,1.069090267
212,2026-04-14T14:53:51.631Z,22.94,0.055,-0.152,-1.053,1.065334689
213,2026-04-14T14:53:51.662Z,22.94,0.051,-0.148,-1.049,1.060615859
214,2026-04-14T14:53:51.663Z,22.94,0.051,-0.152,-1.057,1.069090267
215,2026-04-14T14:53:51.664Z,22.94,0.051,-0.156,-1.049,1.061761744
216,2026-04-14T14:53:51.700Z,22.94,0.047,-0.152,-1.053,1.064951642
217,2026-04-14T14:53:51.701Z,22.94,0.055,-0.156,-1.049,1.061961393
218,2026-04-14T14:53:51.701Z,22.94,0.047,-0.156,-1.049,1.061577129
219,2026-04-14T14:53:51.702Z,22.94,0.051,-0.152,-1.049,1.061181417
220,2026-04-14T14:53:51.734Z,22.94,0.047,-0.156,-1.049,1.061577129
221,2026-04-14T14:53:51.734Z,22.94,0.055,-0.16,-1.053,1.066505509
222,2026-04-14T14:53:51.736Z,22.94,0.051,-0.148,-1.053,1.064572215
223,2026-04-14T14:53:51.762Z,22.94,0.051,-0.152,-1.045,1.057227506
224,2026-04-14T14:53:51.763Z,22.94,0.051,-0.144,-1.049,1.060065092
225,2026-04-14T14:53:51.763Z,22.94,0.055,-0.148,-1.053,1.064771337
226,2026-04-14T14:53:51.851Z,22.94,0.051,-0.152,-1.053,1.065135672
227,2026-04-14T14:53:51.852Z,22.94,0.047,-0.144,-1.053,1.063839274
228,2026-04-14T14:53:51.853Z,22.94,0.051,-0.152,-1.045,1.057227506
229,2026-04-14T14:53:51.853Z,22.94,0.051,-0.152,-1.053,1.065135672
230,2026-04-14T14:53:51.854Z,22.94,0.051,-0.156,-1.049,1.061761744
231,2026-04-14T14:53:51.912Z,22.94,0.047,-0.152,-1.049,1.060996701
232,2026-04-14T14:53:51.913Z,22.94,0.051,-0.156,-1.049,1.061761744
233,2026-04-14T14:53:51.914Z,22.94,0.051,-0.156,-1.053,1.065713845
234,2026-04-14T14:53:51.914Z,22.94,0.047,-0.152,-1.049,1.060996701
235,2026-04-14T14:53:51.915Z,22.94,0.051,-0.152,-1.057,1.069090267
236,2026-04-14T14:53:51.932Z,22.94,0.051,-0.144,-1.057,1.06798221
237,2026-04-14T14:53:51.932Z,22.94,0.051,-0.152,-1.057,1.069090267
238,2026-04-14T14:53:51.933Z,22.94,0.051,-0.152,-1.053,1.065135672
239,2026-04-14T14:53:51.934Z,22.94,0.051,-0.152,-1.053,1.065135672
240,2026-04-14T14:53:51.934Z,22.94,0.051,-0.156,-1.049,1.061761744
241,2026-04-14T14:53:51.987Z,22.94,0.055,-0.152,-1.045,1.057428012
242,2026-04-14T14:53:51.988Z,22.94,0.051,-0.156,-1.053,1.065713845
243,2026-04-14T14:53:51.989Z,22.94,0.051,-0.16,-1.057,1.070256978
244,2026-04-14T14:53:51.989Z,22.94,0.055,-0.16,-1.053,1.066505509
245,2026-04-14T14:53:52.022Z,22.94,0.055,-0.156,-1.053,1.065912754
246,2026-04-14T14:53:52.023Z,22.94,0.051,-0.152,-1.053,1.065135672
247,2026-04-14T14:53:52.023Z,22.94,0.051,-0.148,-1.057,1.068528895
248,2026-04-14T14:53:52.024Z,22.94,0.051,-0.152,-1.053,1.065135672
249,2026-04-14T14:53:52.024Z,22.94,0.051,-0.156,-1.049,1.061761744
250,2026-04-14T14:53:52.060Z,22.94,0.051,-0.152,-1.053,1.065135672
251,2026-04-14T14:53:52.061Z,22.94,0.047,-0.152,-1.053,1.064951642
252,2026-04-14T14:53:52.062Z,22.94,0.055,-0.156,-1.057,1.069864477
253,2026-04-14T14:53:52.094Z,22.94,0.055,-0.16,-1.053,1.066505509
254,2026-04-14T14:53:52.095Z,22.94,0.051,-0.152,-1.061,1.073045199
255,2026-04-14T14:53:52.095Z,22.94,0.047,-0.152,-1.053,1.064951642
256,2026-04-14T14:53:52.096Z,22.94,0.051,-0.156,-1.053,1.065713845
257,2026-04-14T14:53:52.135Z,22.94,0.051,-0.16,-1.053,1.06630671
258,2026-04-14T14:53:52.136Z,22.94,0.051,-0.156,-1.057,1.069666303
259,2026-04-14T14:53:52.137Z,22.94,0.047,-0.156,-1.053,1.065529915
260,2026-04-14T14:53:52.138Z,22.94,0.055,-0.152,-1.053,1.065334689
261,2026-04-14T14:53:52.208Z,22.94,0.051,-0.152,-1.049,1.061181417
262,2026-04-14T14:53:52.209Z,22.94,0.055,-0.152,-1.049,1.061381176
263,2026-04-14T14:53:52.210Z,22.94,0.047,-0.152,-1.057,1.068906918
264,2026-04-14T14:53:52.210Z,22.94,0.051,-0.152,-1.057,1.069090267
265,2026-04-14T14:53:52.211Z,22.94,0.051,-0.152,-1.053,1.065135672
266,2026-04-14T14:53:52.238Z,22.94,0.051,-0.156,-1.053,1.065713845
267,2026-04-14T14:53:52.239Z,22.94,0.051,-0.156,-1.045,1.057810002
268,2026-04-14T14:53:52.239Z,22.94,0.051,-0.156,-1.049,1.061761744
269,2026-04-14T14:53:52.274Z,22.94,0.051,-0.156,-1.053,1.065713845
270,2026-04-14T14:53:52.275Z,22.94,0.051,-0.156,-1.053,1.065713845
271,2026-04-14T14:53:52.276Z,22.94,0.051,-0.156,-1.057,1.069666303
272,2026-04-14T14:53:52.276Z,22.94,0.051,-0.148,-1.057,1.068528895
273,2026-04-14T14:53:52.304Z,22.94,0.047,-0.148,-1.057,1.06834545
274,2026-04-14T14:53:52.305Z,22.94,0.055,-0.148,-1.053,1.064771337
275,2026-04-14T14:53:52.306Z,22.94,0.055,-0.144,-1.057,1.068180696
276,2026-04-14T14:53:52.307Z,22.94,0.051,-0.152,-1.053,1.065135672
277,2026-04-14T14:53:52.339Z,22.94,0.055,-0.156,-1.049,1.061961393
278,2026-04-14T14:53:52.340Z,22.94,0.055,-0.156,-1.049,1.061961393
279,2026-04-14T14:53:52.340Z,22.94,0.055,-0.156,-1.053,1.065912754
280,2026-04-14T14:53:52.375Z,22.94,0.047,-0.156,-1.045,1.057624697
281,2026-04-14T14:53:52.375Z,22.94,0.055,-0.16,-1.057,1.070455043
282,2026-04-14T14:53:52.376Z,22.94,0.051,-0.156,-1.057,1.069666303
283,2026-04-14T14:53:52.376Z,22.94,0.051,-0.152,-1.053,1.065135672
284,2026-04-14T14:53:52.395Z,22.94,0.051,-0.152,-1.049,1.061181417
285,2026-04-14T14:53:52.395Z,22.94,0.055,-0.152,-1.049,1.061381176
286,2026-04-14T14:53:52.410Z,22.94,0.051,-0.152,-1.053,1.065135672
287,2026-04-14T14:53:52.410Z,22.94,0.055,-0.156,-1.053,1.065912754
288,2026-04-14T14:53:52.434Z,22.94,0.051,-0.152,-1.057,1.069090267
289,2026-04-14T14:53:52.435Z,22.94,0.051,-0.148,-1.045,1.056659832
290,2026-04-14T14:53:52.454Z,22.94,0.055,-0.152,-1.057,1.069288549
291,2026-04-14T14:53:52.455Z,22.94,0.051,-0.152,-1.049,1.061181417
292,2026-04-14T14:53:52.514Z,22.94,0.051,-0.152,-1.049,1.061181417
293,2026-04-14T14:53:52.515Z,22.94,0.047,-0.16,-1.053,1.066122882
294,2026-04-14T14:53:52.516Z,22.94,0.051,-0.156,-1.041,1.053858624
295,2026-04-14T14:53:52.518Z,22.94,0.055,-0.16,-1.049,1.062556351
296,2026-04-14T14:53:52.543Z,22.94,0.055,-0.156,-1.053,1.065912754
297,2026-04-14T14:53:52.544Z,22.94,0.047,-0.152,-1.049,1.060996701
298,2026-04-14T14:53:52.545Z,22.94,0.051,-0.152,-1.045,1.057227506
299,2026-04-14T14:53:52.545Z,22.94,0.051,-0.152,-1.053,1.065135672
300,2026-04-14T14:53:52.545Z,22.94,0.051,-0.156,-1.053,1.065713845
301,2026-04-14T14:53:52.566Z,22.94,0.055,-0.152,-1.053,1.065334689
302,2026-04-14T14:53:52.567Z,22.94,0.051,-0.152,-1.061,1.073045199
303,2026-04-14T14:53:52.568Z,22.94,0.051,-0.156,-1.049,1.061761744
304,2026-04-14T14:53:52.587Z,22.94,0.051,-0.156,-1.053,1.065713845
305,2026-04-14T14:53:52.641Z,22.94,0.051,-0.156,-1.049,1.061761744
306,2026-04-14T14:53:52.641Z,22.94,0.047,-0.156,-1.053,1.065529915
307,2026-04-14T14:53:52.685Z,22.94,0.051,-0.156,-1.053,1.065713845
308,2026-04-14T14:53:52.686Z,22.94,0.047,-0.152,-1.057,1.068906918
309,2026-04-14T14:53:52.687Z,22.94,0.051,-0.156,-1.057,1.069666303
310,2026-04-14T14:53:52.688Z,22.94,0.047,-0.156,-1.053,1.065529915
311,2026-04-14T14:53:52.690Z,22.94,0.055,-0.152,-1.053,1.065334689
312,2026-04-14T14:53:52.728Z,22.94,0.051,-0.156,-1.049,1.061761744
313,2026-04-14T14:53:52.729Z,22.94,0.051,-0.152,-1.053,1.065135672
314,2026-04-14T14:53:52.729Z,22.94,0.051,-0.152,-1.053,1.065135672
315,2026-04-14T14:53:52.730Z,22.94,0.051,-0.156,-1.057,1.069666303
316,2026-04-14T14:53:52.779Z,22.94,0.051,-0.152,-1.057,1.069090267
317,2026-04-14T14:53:52.781Z,22.94,0.051,-0.156,-1.053,1.065713845
318,2026-04-14T14:53:52.781Z,22.94,0.051,-0.156,-1.053,1.065713845
319,2026-04-14T14:53:52.782Z,22.94,0.047,-0.152,-1.049,1.060996701
320,2026-04-14T14:53:52.783Z,22.94,0.055,-0.156,-1.049,1.061961393
321,2026-04-14T14:53:52.803Z,22.94,0.051,-0.156,-1.053,1.065713845
322,2026-04-14T14:53:52.803Z,22.94,0.051,-0.156,-1.057,1.069666303
323,2026-04-14T14:53:52.804Z,22.94,0.051,-0.152,-1.049,1.061181417
324,2026-04-14T14:53:52.834Z,22.94,0.051,-0.148,-1.053,1.064572215
325,2026-04-14T14:53:52.834Z,22.94,0.051,-0.148,-1.057,1.068528895
